Id,I_COL_01,I_COL_02,I_COL_03,I_COL_04,I_COL_05,I_COL_06,I_COL_07,I_COL_08,I_COL_09,I_COL_10,S_COL_01,S_COL_02,S_COL_03,S_COL_04,S_COL_05,S_COL_06,S_COL_07,S_COL_08,S_COL_09,S_COL_10,D_COL_01,D_COL_02,D_COL_03,D_COL_04,D_COL_05,D_COL_06,D_COL_07,D_COL_08,D_COL_09,D_COL_10,G_COL_01,G_COL_02,G_COL_03,G_COL_04,G_COL_05,G_COL_06,G_COL_07,G_COL_08,G_COL_09,G_COL_10
542,800078688,164377695,1153992330,1977877055,,1297759642,2141175010,,468886760,1801668086,,DCAS9KG9I,KGV60KJXV5CXPX2,CIV225MLUUXIW79P,3DYR6VJQMAOV4GLU,,0RKJVF0VO87D,D957VMATLTM,,Q6CB9CMCT4CLG94SO6G,2001-10-23 00:00:00,1985-10-14 00:00:00,1978-03-08 00:00:00,1980-09-08 00:00:00,,2002-09-10 00:00:00,1999-08-27 00:00:00,2016-04-13 00:00:00,1988-07-21 00:00:00,2011-01-07 00:00:00,{0F02B142-5D3D-4B0E-84D4-8194F9429E5D},{84EA4153-C28C-4CB1-A50A-A1503990A528},{5FC1AD2D-2AAC-491E-ADEE-92F65D466B04},{66F4C63E-7BE5-4CD7-B2B7-A50066C9CE17},{85CB3DE1-3D60-43F5-8705-87109F0DC4C4},{5BF64060-6EEF-4089-9440-6CC4AD1EA309},{2966E0F4-9C80-4EE4-ADA7-12A618659CC3},{18EDDAFF-7FF4-4227-901F-25556CF65A33},{BACE45A7-55BF-4A5D-8DEA-8677D91BE4C2},{49806EC9-51CF-4BD8-888D-E4EE63E3F8B0}
543,1764907315,913336273,1596661012,544325949,867426969,699251353,312733589,1672696731,817338743,390019293,WS2AJZ1O3BRL,WR8PA5ARG2Q,YEQD9GL,,0RKRCVZ3OWVFPP0G9,L9TOVDK,SEHEA4I70N86R9CISSYBN2H,KXGCZO,1KJOQFUG3Q,H4ARGCUVKUZ7,1963-02-14 00:00:00,1971-12-30 00:00:00,2008-02-08 00:00:00,2015-04-26 00:00:00,1996-11-17 00:00:00,1998-05-06 00:00:00,,1964-06-10 00:00:00,1967-01-30 00:00:00,1991-05-24 00:00:00,{500280D4-C81F-4C20-98FB-41E037614CAF},{4088B782-EBC7-4E1A-8653-58B74A903E04},{4495D102-F40D-4D3C-807E-4FDD49C14959},{AE57B4D8-724A-4AFF-9AF8-9E31D252A836},{C2079C57-CBDD-4227-815F-A8B6EA8690A0},{1921F2CE-4152-4DEB-9B73-169CD0CFAA02},,,{8607E6FB-836B-4CA7-8714-7D41CCBB72DD},{5B2AEE04-2CDE-419D-9D03-315EC273FDDD}
544,2057347417,1255277671,321113517,952851007,314257892,908419122,,,290359419,1448509984,HSPAM,FJTL8NFAYRDRYW7ZZU,NKLLB,WYSHI9RKG43ABQG5W,YOK2ZPPL,8HKO1TMFK5RHL046U6TGOY,5IL5212YHPIWSWK740MNZ,U735S1,KFQSSHQMTC396,N7WWMYMYF,,2003-06-19 00:00:00,2015-04-16 00:00:00,1976-11-08 00:00:00,1967-02-28 00:00:00,2013-02-04 00:00:00,1965-05-30 00:00:00,,2000-08-23 00:00:00,1981-06-05 00:00:00,{FB8ADD35-5C52-40C0-8384-D08A9489E970},{1919DBF6-A885-4DF1-8FAB-7B6E70FB573A},{C7495E9D-7B4E-4F1B-837C-742845B611EE},{96E59CDB-184B-4753-B92A-86CF5ADF74B1},{3AF63A62-8B4F-4CE3-A006-51B06626B4A1},{5241B3F7-09D1-442E-8B3F-4DCF9F261EF8},{69BE1263-AFAA-4E7A-BD60-DAFD442E67B5},{70A0284E-6D87-4D98-B614-9772BFA0DF1A},{8C05C8B4-8749-452C-B857-878BA1620A95},{E46063BD-58B9-4C39-B9DB-1F1FEE2E5C9C}
545,1626254974,2029853868,648688095,784862102,1148250755,1407208425,1983078600,1984702299,1589660028,,68LTMJ790HT8N0MH9A19OJ,FT8UIQ9EDCI2PODBGNZL4ZOG,UZT4QXDMO2LM0JIO4KR,V603ATTFPF1BT6JVJVVY,K04XQ,4DYA7932BPDUH,TLHN93VZ64YVVA9NCQ,,DAV6P,GSE6BWGSP,1965-04-23 00:00:00,1976-01-11 00:00:00,,1969-10-26 00:00:00,1983-05-10 00:00:00,,1964-10-05 00:00:00,1961-12-22 00:00:00,,1982-09-20 00:00:00,{4298E1E5-61AB-482C-85D3-080708FA0838},{0714815A-F767-46E8-A835-B51AC2D70DF3},{DA5664B3-0A4C-47B0-81F0-99568E1F9C80},,{6CC56912-F154-46A6-BBBB-607097F5F946},{F848F114-06B8-494F-828D-B70E336D7AFD},{F1220BA9-7D36-467D-8BBD-BBC802C497D5},{7D6F2C75-20D1-4EDF-B974-CD59A33531A5},{D41E1042-27C2-47C1-860F-3476E85CA9FD},{B5D1DC12-3542-43DC-A6C1-C1725BF2F703}
546,1658588339,2076861858,973237600,2112378190,167783862,1339158516,1876929762,1086361376,2137950318,239949882,,,A0I4WSV65POR4I8VEA,,AFPJ8L,O50M68DI,,QO05Q4X9BU9RKAU9U3UYGV,UYE8K5NAY37XJK,KL9WPNPML8SOS,1999-10-19 00:00:00,2000-10-31 00:00:00,1978-07-10 00:00:00,2001-04-10 00:00:00,,1969-10-05 00:00:00,2014-12-16 00:00:00,,1964-09-25 00:00:00,2001-06-17 00:00:00,{68024D3C-4325-4996-99F4-3D778640C1D3},{D6126E9E-5D7C-438A-80D5-D3CEC92E2B93},{7A0E3910-3CEA-45C2-94D4-2AA404101D69},{DE7FA6EC-90A4-4FB3-9978-E8AFD8FD2458},{C3E6D98B-61BC-45B1-A91C-9F6C794010E2},{A190836B-D9FD-4B48-8AEF-918464CA342B},{60FF220A-7E86-4905-93FC-10811B4ED144},{9E4C32E1-F928-447A-B3D8-556A83792F49},{D908AE3E-3FD2-49CE-A2AE-C133A804FE2E},{FAAC2953-B68B-4433-9314-D5891296DC08}
547,1364201635,789418520,1058149112,263871773,2015820275,,345298142,1277432462,1816347569,957877139,KOIHTMK4KXHEU8CO2HR2M990,R2I0VVVJQICFPF0K1K,V0SHCI82WKOS644RVTBWT,3LW2MCCIZ8QD1J,MX3XG4UIUKIYHIFLKI,PQW0TCZUP1DIU5Z9ZXL90O,3NAR2F,UFJ6ADDDEA23HAE,GVX7ZFBIU6GBI2K,YPW28WTH50VO43IY,1993-10-31 00:00:00,1969-01-10 00:00:00,2008-07-23 00:00:00,1973-05-11 00:00:00,1986-02-13 00:00:00,2012-01-24 00:00:00,2010-09-19 00:00:00,1989-05-06 00:00:00,1996-11-22 00:00:00,2001-01-29 00:00:00,{53A5C7FF-68A9-40EE-83C5-F81AB8679CE7},{0397A251-A9DE-41F9-8273-470F9922E7F0},{A2AAD131-6C3C-478D-954E-4685C6275907},{A24ECC63-F808-471C-B8CF-4A30F968C33E},,,{523FAB23-32D9-46F6-B63B-CB3E5E509FFE},{88798F29-DD31-4661-A0D0-8A207686C935},{7E8F9173-32F8-484C-872B-2D048C724225},{E11648CC-F06C-4F0B-AB53-FA85902A16FA}
548,206964764,795985564,407770565,1768162404,1737390846,866006586,1095406911,1342494898,2077918951,186776551,QS8IMUA6A,40D9YWB1BZTKLUZURT58,SWPPC3G2B2,K1MXRMPLTS7IWXWAT,VPUIQTJ,UIX0OYK8H,SSB09Y,,HGJYXKHZT5DH2,K4G37NY2ZKWDO4I1MRFA,2015-02-10 00:00:00,1966-12-30 00:00:00,1988-02-26 00:00:00,1983-10-03 00:00:00,2002-01-08 00:00:00,2001-04-26 00:00:00,1976-10-09 00:00:00,1970-01-21 00:00:00,1982-12-31 00:00:00,1964-01-17 00:00:00,,,{B81801FD-432C-496F-9D2F-761F548143B6},{D5EC4BF7-0D23-4367-BCB7-4F5818ABF54C},{2B1DD568-3D6B-46E5-B2B8-9DFE23CF373D},{A4A084E9-F21F-49BF-869E-7180800E0E20},{6E257273-8EE6-4B47-899A-93267CD5FD48},{0D2C16E2-55F7-41BF-9171-590B414F3D45},,
549,1582275125,427501567,687793977,202790231,965201681,,940531609,922908174,,245128463,J8WDS9,D7YYDI9ECD6EKOZOI,V8EOZQI33ETYN6IA12EGH9L3,,15IH5KA4X8T,5OFATOTHB,WEB1VXKYSFQ8U6YOMBVBH35,,KKKXDZRLV0JJI9Y4QDPQV,AGGQM03I091MAO4C0RJL7E,,,,1981-04-17 00:00:00,2005-04-10 00:00:00,1979-08-12 00:00:00,1972-10-24 00:00:00,1976-11-11 00:00:00,2011-11-25 00:00:00,1968-06-04 00:00:00,{583399CB-D236-4097-B471-1D131C8C17A8},{7A0CBCE2-EED6-45AE-82A8-DE8E7F0CBED7},{2A4A15E8-38B9-4BB7-8C98-FDE9C3874DEB},{5E50A6A2-0721-40EC-B8A4-E320BC03F998},{1D9EC70C-C2B4-4448-98E2-DE6E7EF45DA2},{DAC7D3D1-B6BB-4204-9BBC-3DB0CB4A06C4},{A65EFA50-24B8-4537-80E4-30D3DE7C80B8},{AD27FB8A-4415-491B-AA04-079613EC60FB},{6B31DFBB-ED45-42FA-8762-08A090AC34D7},{ABD85589-8B76-4F67-9400-190DEC9FFBC8}
550,1510374024,711370620,1971483215,159936402,1814667258,782600429,924223165,1406737122,305764402,236662121,QMYUOW4,Y6Z1GM6PSOOUPEHKDYV7SDMJ,WXHSJIA5K,XYKXZBZ8UBHQJL8IOQVT,70JHAEGTT40TP9LK2BXKLH,,GLAWPZ7K20UORBU2BRNZ0687,T6GUZMCJ43G7DE3JXI,KACRJZAQIJNCR1GBDIBILI,WENI6QJZGIMS3YK9LVBU,1966-04-18 00:00:00,1980-04-14 00:00:00,2004-05-10 00:00:00,1984-05-09 00:00:00,,1992-05-21 00:00:00,2006-04-26 00:00:00,2009-05-29 00:00:00,1980-01-08 00:00:00,1992-07-02 00:00:00,{836E7B16-7F51-4672-8321-D6980E5C2CDE},{F62FBAEA-2FEC-4F4C-BCE8-8259D650BC1E},{FDFB0749-8746-49A7-8B05-C6FE999FF8F7},{86FB02A6-8DC9-4631-A687-ED6D86655159},{90655ACA-A237-4787-816B-E6EDAEC95BB2},,{FB65EC2E-2AFA-4ABA-8F2D-8B6DD497F9C7},{092A5482-DF32-4FA2-ACBF-5E78461E1705},{6E4D62C3-FE59-47AB-A79F-CF0DC1CA409E},{D007A02A-D9E3-41D1-8FF1-FE60B7080CA1}
551,1960553982,421095242,642749370,1483618828,597620641,687528020,1087951589,1446536184,1509611068,,,TBJT3GG7LUZRFW45GA,KSQPGFJUE8ZW1,Y7DRNSD8TVMM,OSRQZMAV3NX6V3N4C02IF,S87GT6,2I0ZPHGCAMDD03Q6KVYTW,ZQP8R1GRY9T4X5D7X6X15,NYSB67HKGIPBI9JYK45OD,2AGXBW827XWCJ9ZKTRYMWI34,1982-07-11 00:00:00,1981-11-29 00:00:00,,1995-10-09 00:00:00,1971-12-04 00:00:00,2000-10-26 00:00:00,1999-10-19 00:00:00,1970-01-25 00:00:00,1974-02-18 00:00:00,1989-02-23 00:00:00,{D3761EC6-C6BB-4251-B280-AAF0483B0C65},{B9EAFF54-A69C-4004-99DA-9B8659000BA4},,{E6B4BCB4-919D-4F42-93FE-F4BF194C9046},{BE7CA239-F708-4B6F-8AEB-13150D999AFA},{1AF94BB5-BD4D-4329-8E6F-CDE4A8A75D77},{C93D8FAF-00F7-4A14-B841-C925CB465407},{A16616C6-ECC2-41BC-A74A-D246110A637F},{C9324B95-B843-4D11-B2D2-A5C0AC213044},{07A2F226-31A8-43C7-A3FE-5AF68AE53C79}
552,756119861,417399047,1498835884,816131509,1918443461,71891593,1904184375,567952773,1246196595,712167114,G0QIBOT,XZLNNF3MVRL,UM1APP59CVPYG40E,32UKMUSGE5,4YRWFDQA8E6MUD5YHK,7HR49JAGS,A1O10HTYXXW,5HZIY393290WHXW6CKS,6UFMFRXWPVL6181U2SYKR,YEST72UNDX69XT5TLMGM,1984-03-10 00:00:00,1986-09-16 00:00:00,2008-09-11 00:00:00,1977-06-21 00:00:00,2006-08-23 00:00:00,1978-06-18 00:00:00,2004-02-07 00:00:00,1974-03-17 00:00:00,2013-04-06 00:00:00,2006-11-08 00:00:00,{75FFF8A2-BD2E-407E-9B28-05F66954C339},{3E616936-29AB-49C2-8854-2CAFB1593E4C},,{55C2544A-CE9F-419A-97DC-97B187A1478C},{12C11C53-6860-4E22-B94E-24122BC26A26},{2A4DDE68-F349-4C7D-BC42-B9428708EFEF},{4807BF00-F3F6-4DDC-836E-725E67A1E483},,{92118A34-47E3-4A09-BCC8-8AF345289610},{A3F3E013-7FE9-4A5F-BD1A-26D9B40DACEC}
553,2060967636,,874467561,846084010,1856914579,993408163,1273734328,565702616,714939317,167904161,NWNRFHRVZ0LN2QP91NH4VC,UW79JWJ7JD9M,IC6QFLE6234V,52KK897SKRMCROD,,BOEF7E,IY4DFYC0BR2,8Q01PDC403DM,FN05FNW1JYHMY90,62ZD7ONRA5RR400NE,1981-09-19 00:00:00,1994-01-18 00:00:00,1978-06-18 00:00:00,1971-02-26 00:00:00,1963-05-09 00:00:00,1965-10-22 00:00:00,1965-05-23 00:00:00,1983-03-21 00:00:00,1971-07-24 00:00:00,1964-10-10 00:00:00,{B0AB578A-797D-42F1-9848-437E9382DDB0},{ABA80562-6072-47FD-BB5A-51EF1EC6719B},{3F3A430D-1387-40C5-A736-8B1BBEE7E7AE},{0C88798B-C8F7-4ADB-8319-D50DBA93009E},{90C8B632-1DFE-42E7-A993-F9078D0593D7},{BFD1E0ED-A584-47B6-9ED4-5E942E7FB289},,{9F91A287-A45B-4E75-8605-54B86F1CB78A},{2644A450-76BB-4263-97AB-10E3B71B6882},{4E145EFB-6D6B-4FB7-A49D-DBA0A5EC09B8}
554,996376523,1175851165,794867496,59921290,1048299707,2000316737,,1720459230,1269507229,861606996,UGLYYN8HR2W63DDE69,F6CDSTWU8TZ0,OKW4O9D32YMB5KZLZ3Y,XEHGF1NJ8C5ZDZ3,U0KME,QXM5X46BQI0FPYJHZU3V,2V53YI7QFT0,RPSVEG4I58YCNKTU2K1,4193GYE,HO8712,2014-08-25 00:00:00,1985-08-21 00:00:00,1968-04-07 00:00:00,1995-08-23 00:00:00,,1978-02-21 00:00:00,1983-07-05 00:00:00,1982-02-20 00:00:00,2015-01-03 00:00:00,1995-02-27 00:00:00,{68547CA2-8083-47E1-AB40-25C6E403F570},{610218C1-6F42-4449-984B-7A6D7B3796DF},{93C41977-FE4B-4812-831A-0F02B15B1828},{2778B7B3-A894-48FC-9F95-2D2689783AA7},{34E02EF5-F2B8-4495-9D8D-66E8B64EBFEA},{6C3F595A-38EE-4598-A40F-DCDA3E912783},,{C3DC1D4C-40D4-4DB5-A513-52D6B2E51E26},,{74EBB721-6FA0-49FC-B1A9-11A507387D37}
555,202758914,1144273258,809126871,1254740919,1517240837,2019094297,1700265754,1864437631,1552907282,1481150368,4LEDYH1867D48,OXRUXXPWZUZZC09BE23JDO,V3N2C3J4N9MCXEL2OZ,8RYH759CEO19928,WT5K5LDN6N,A4O8E0EEF5G4HZ,ND4GQS2FU,GV4AR9,UNA5C4Z,NACGM5A3S3BSCIO5X7S,2009-08-01 00:00:00,2007-10-12 00:00:00,1994-02-23 00:00:00,,1980-04-16 00:00:00,2004-04-07 00:00:00,2002-12-31 00:00:00,,2004-06-02 00:00:00,1970-10-17 00:00:00,,{3F1E53EE-7230-4806-8635-DB373B4B1925},{9135D115-906F-4B43-9F63-18DA609FA2C3},{2B8CE4B9-0509-4BAF-8304-CF95079D7869},{87E130F9-63CD-42A2-8969-F25AAA129A62},{F96B4DA1-0F14-402E-927A-7C704F499CA0},{2A3DE6F3-BDF0-4FD7-A8A2-E751E0E98813},{42B77B4E-601C-441F-9F1A-167A5BA0E9FE},{DD53950C-23E2-4EA1-854B-23022F1D251C},
556,1334116641,940878165,414998663,,1440742041,914038020,2013136318,1425455594,1602663291,582714306,,5Z0E2RZ0YE96ZZ,PUVGEM0L5ZG,YJRRX1KZ1,F7SKVBL7NOB,,,S8OICKES94SP,7WXFJAG4P04OIG3WT9XLILLT,APSPC,,2015-01-19 00:00:00,2003-10-06 00:00:00,1992-02-26 00:00:00,2005-09-02 00:00:00,1998-01-25 00:00:00,1997-05-27 00:00:00,1998-03-28 00:00:00,2013-12-24 00:00:00,1981-01-16 00:00:00,,{20260AEB-D583-4F41-A3DC-629FC3685059},{AA3B0431-0D7B-4B4F-B739-1A231891E2B4},{1070CCD0-F7BC-4EAC-ADA0-226087A07ACA},{2256AA53-8843-452A-BB6B-AB6DAC891C24},{2D7FAD2A-A42A-4833-93E3-49FC607B2B01},{30CCD360-016E-420D-A664-7BA7E7490C65},{2BB81912-4F30-4DDE-8728-FFDC9C229AAC},{9C9E6273-9DF8-4470-B1D3-895C648C2203},{B185E17B-360D-4DA5-8D71-DD609C27354D}
557,1563148117,2134706192,540803203,548101324,100075354,2133393293,1829736661,1242077535,1403928794,1458180418,1GEU4S,QJ193QMT9ET3IXEL16WF3,EK79F4DOV96V8I1BXIJXBFF,B3276E9,WZ5RHY5Z73L,CA586UA6,C5DBLRZ,3WVBFGAV2MHMTC601C7HP1P,2WDWTIH7OHSR9Z26,U12T2HKUP,1998-12-07 00:00:00,,1972-09-21 00:00:00,1986-10-24 00:00:00,1991-12-19 00:00:00,2013-07-08 00:00:00,1967-04-08 00:00:00,1983-12-20 00:00:00,2008-07-05 00:00:00,1975-07-02 00:00:00,{4B8EF5C6-054A-4CB9-89D0-7C34010E9833},{7E029489-C7E0-4EE8-B303-D00D86974BBE},{FFDC0615-5D5D-4C93-92B7-FADE13706557},{7E589211-A2F7-45EB-9368-C2D7ABBC9F6B},{7B7860DA-B43F-4D1A-BFC7-B506AB3802F2},{AE2A37BF-1D7A-42E4-8E38-93C50F56C68E},{BF315877-B92B-4BD6-99E3-6BAC57E6D63E},{D91EE026-56C8-40D9-B22A-C8A50519B985},{1A4B11DB-A399-4745-85E3-3FC59FA6D370},{10F259A5-CD57-4E1F-BDCC-349DBE14C419}
558,1964992317,2133252822,913766059,1906039494,676340417,1098064118,503869025,79826442,973952096,817726643,3B1CXNCSLBYD09VIKUFJZCZ,6LOUPEO46DKI0153X9R4JS9P,HHFI1MRC,Y767J,6LAT2KPBCHP0OM83J7GYX,0YB4EZCUV9YCE0WO7ZGYEBMM,EXACUGTMJ51QKLAX40Z,DWSJ8RY4ZLYFPVPTSPSS1Q,RP4YRGVWO4AAS2WZ5,TDK50VDLLH0DW552,1995-06-01 00:00:00,,1989-08-24 00:00:00,1964-04-23 00:00:00,1992-05-15 00:00:00,1982-12-20 00:00:00,2001-04-21 00:00:00,2005-11-15 00:00:00,1975-01-24 00:00:00,1973-01-24 00:00:00,{C51A42F0-F04F-4AE5-979C-20E4A6D3DD51},{4C1EC27B-88FA-4EDB-990D-7DE4A7A3D5F0},{3D331C99-22B0-4D6F-B82B-E16100AA1A63},{359C3AC2-BC2A-4B6E-9CC9-A66F8A83430F},{D87B8DD8-6BAD-411D-812A-33323DA9E1F0},{E0E572B3-CB78-4C44-A145-F493A07E872F},{8E3536D7-6335-41C4-8AD7-6A588F63F928},{F6A513A1-9388-42F6-8A27-0240732C0568},{EE021A83-A8B7-4450-B113-26948C6ADE59},{0FB1C64D-AEFB-446B-B481-7B9DB74B1709}
559,835630908,1347699152,,168600544,344692026,1775859218,1225557412,330919061,115798867,,,,,XLWAR79XPWC2GIOZ001,NSVI85LJ2AU7XRLOCU8GO,,,,8W51YM16K2A1TBXOWWS5T0DL,26Q9EDZ,,1999-05-21 00:00:00,1963-03-11 00:00:00,1972-09-11 00:00:00,2003-04-28 00:00:00,,,1977-10-07 00:00:00,2012-08-07 00:00:00,2016-03-21 00:00:00,{9A2FA439-0EE3-468D-8C20-59354CD4C2A0},{930E9770-BDE3-4783-9519-B20E421DA6C5},{93CAA8E9-F488-43BF-947A-D808C976B47F},{6CBBAF3E-FDDB-41A3-AFA2-319CFEDEE2D7},{F314B8F4-C9B3-440F-AE7F-42F776C1129A},,{D67097AB-B9EE-4646-A359-6974DF3D041D},{7730481D-8A51-404B-B7F5-579AE0C754C7},{A9EB3317-5158-47EA-B075-A6B384001FB3},{F45D1FA3-8518-4D7F-9D4D-22A6C191A996}
560,1841409167,648140792,1980235865,1127456082,,67657842,582774454,,1659671791,1293015481,D4MQHMDBUZF3,XLL63QIT3V8GSY8XY7V0P,,,M3B8N2,QYNQW1SFUB1RA3PC7B,HO73L3RWG,20SCAVHBFDU4Y,CSO8BLTAQC0UE3K,9V80S1ORZADEWTJC208IITDI,1964-08-28 00:00:00,,1962-07-14 00:00:00,1973-01-11 00:00:00,1972-10-01 00:00:00,2009-04-18 00:00:00,2003-03-12 00:00:00,1992-06-13 00:00:00,2015-06-06 00:00:00,1978-09-03 00:00:00,{8A638725-3386-47C4-A6C8-6192D6026E80},{EF017C12-5728-4AD7-930B-8028BE23A6F3},{0E05E114-0236-4BF5-A919-6418BE476670},{06EEE257-BC7D-4859-9C1E-D777086F17C3},{DDD4A057-0BA7-41CE-BB7F-10776A8D6AAC},{4525C172-4089-4367-A771-22AD476DBB5B},{D0241984-6323-4DB8-9D5C-A2DB063C37B0},{BDE133DC-E1C1-4569-A2E2-A1A88A7A625F},{AA5E2470-4B1D-4300-8353-930424600D22},{73260A93-33AA-4EEC-B419-3C1D2DA28DA1}
561,1541108630,1020782930,2137496037,1604473671,1019395357,1732162189,1982665575,1420247677,688659179,359645549,2I224IR2T0,U6PWB2DA49XSI83,FL7EN7HY8EH,77YYMDITKIC,2UKT6PWRNPGOG,7DX51SB03,ZW15C589FWOOI2W4,SKGFAWHUGO504Q9,,ZRMLPG3VTYPDEYQILJOUWFYS,1992-04-03 00:00:00,,2005-03-11 00:00:00,1985-02-04 00:00:00,1966-03-08 00:00:00,1969-03-26 00:00:00,1970-05-30 00:00:00,2008-12-17 00:00:00,1979-07-25 00:00:00,1965-08-11 00:00:00,{C908D6CB-F348-45C9-AD35-E17C53777F18},{F9E4E716-220A-43C4-9F18-FCE638285CBD},{CB1F8AF5-01BA-4643-99AE-47FF3EE67A3B},{07775209-4BCA-4D55-B821-2B2885A6870C},,{62D40E1F-ADDC-41FA-8511-0DCB3900B9D1},{0B3838BD-4E43-4872-83DC-427205C9F4E4},{977EB424-B076-448A-B07D-290309D8C23B},{4F3D0482-1A2F-4037-8341-C18ACCDD8568},{9E20BD65-F6B7-48BD-82F1-AD257F4A9F74}
562,793881040,1735202163,1334361929,178654577,1706527522,,1055372707,,1144632227,166074764,PIHDFMWJ6EH2,7JVKL,66WQJYC3Y6SALQ7FQXRAVGLV,QCH7D1UOSLVW5YT,HY1NU9EEW,O0VAX0HAV021P78W,13QE7D6BF6DD3Q7A92ZU8F,5SO7MQVNTJ49CK2,,VL7S6L4O7G6A5WN7J,1998-12-31 00:00:00,1999-12-23 00:00:00,1977-05-10 00:00:00,,1991-11-09 00:00:00,2012-08-10 00:00:00,1999-11-09 00:00:00,1972-12-26 00:00:00,1981-08-08 00:00:00,1969-01-31 00:00:00,{76BF0B21-E7AC-4998-8045-378795AF0899},{6B85AD7C-3AB2-4518-9833-44169B65DF84},,{6F1078C7-429B-456C-B182-236BBB1375EB},{3B751ED1-529D-49B1-919C-8E9BED58D197},{478109C5-492F-4C88-B7D7-597C2C5F7432},{C1F64C91-289E-4113-93EE-30CDE45FE393},{5D609483-E869-4E4C-AF81-AD1D6F759705},{8C99958E-D048-4D4C-A362-6C50EFA80A73},{D092E9BE-BD91-463B-B2C1-9FAC58E7397A}
563,487179974,305967577,752584290,261146638,,,460491126,750523176,1944326977,517032715,USDIL63V61G4HAGNL2,NLQXDOOJNGQKJ285F,ESHHE0G97GLVYUSKIBQE7,I0K6VPCKI79TEFEL,,QCBU2Z0RZ3ZJ5,9Q44UU55DXYBOEEZTHTBSHF,47MRTYD5,XRCM3VG8,XMMVDFC,1995-02-23 00:00:00,2003-09-24 00:00:00,,1997-10-20 00:00:00,1996-10-05 00:00:00,1983-10-12 00:00:00,2015-10-11 00:00:00,1970-03-20 00:00:00,2013-09-20 00:00:00,1974-01-13 00:00:00,{69FA5DF8-4198-414E-B387-E21A3F392F21},{E43DE10A-64FD-4757-97FE-2C4E52F54C15},{FCCA476A-5455-44D2-92DC-79BD2143C078},{F2045444-EE86-4E6B-9AAE-38A5B862AE39},{CE06000E-5C8E-4707-9DF2-ABFD33575748},{EFA6B6BE-1EEC-4D4F-9921-1E82D1E7732C},{B898AA5D-D21C-4C25-9BCD-D832E9B16D78},{9C326328-1EAF-4A0E-BBAF-AD7201BE43DE},{75FCCD54-ED7C-4241-86AB-3E12D8B22D76},{9F7D44B0-C0A9-4A89-853F-BF929F1CAEAF}
564,1610524124,848949732,1634928426,1584036613,746897407,847342124,405850099,1679985650,1987273541,1075750688,E5YHXGESC8EHC,FN35R,CDHSNT4,AOFWS0OEDV6KGJPEK1JT0,592UAE3VX0FE26FSO,25W4631OC1U1DO1KWZ,9KAITBFWHEI4,31IF5,003C8BZBW,JVZS5NK5YFG7TZHCV9CR,1983-06-10 00:00:00,1974-06-22 00:00:00,1971-04-12 00:00:00,1993-05-03 00:00:00,1985-11-26 00:00:00,1994-02-09 00:00:00,1986-01-04 00:00:00,2015-08-05 00:00:00,1978-10-25 00:00:00,,{8DCD5346-FB99-4117-9F9F-57B3D781157F},{1EF60B05-A8DA-4714-96B8-F6648600D3A0},,{6C2E4A82-29AA-41D3-9BBC-91339AB9DD32},{F7E74B9A-9D84-4F6D-ABA3-97BAE10ED9FD},{4DB46C58-AA2C-4A17-A3C6-2C67987CA69F},{EB3E15C7-E9AA-4696-9437-68B7E3F0E134},{6FD1AD76-21B6-4394-B086-DBA48EF0C3BA},{404D5815-A54D-4A0F-B636-BD253C4D8FCD},{F3EF6CBF-A754-4DC8-9E96-F5EEDB533DC6}
565,254730491,1179587205,2052215391,912341266,2060744702,467840557,,,1170125460,676587897,H0JCHV4,Y15339,BVR0U3MHWFD3T8R,,J48MPETM2H3O676A,VOX665UQ0ST0KYUI0RU,,GHBFOIJG6TO1,6M7D19OA3C6E3XGPP4TIH,1QMGTV9LTC1LNTQ8H9GN8I,1983-02-02 00:00:00,2015-09-24 00:00:00,1967-09-07 00:00:00,1972-12-24 00:00:00,1994-06-11 00:00:00,1986-12-07 00:00:00,1996-10-27 00:00:00,2004-11-08 00:00:00,1983-12-07 00:00:00,2003-04-13 00:00:00,{71CD075C-9E18-48A4-93C6-ED596DAB488A},{EEDFEC4B-874C-44EC-993A-1E0ED3B7EE05},{6835D60E-2982-4AF4-B57D-D7CDF3FA612A},{C098E35C-0DCD-4C93-A32F-58A02C2736F2},{0155437E-ED80-441C-9055-482ECD042D54},{643AA808-10FB-4AC1-B968-BAF6D9FAC91B},{E9EABFA2-5964-44F6-BB35-5A15B91941A3},{4D163AE0-0048-48B2-8414-EC30161915BA},{EFF5FF08-31F0-4434-8CE1-E247E9F1B086},{DFBF47F6-21AE-49E6-9F32-29524F60BE77}
